File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
57932a6b-5464-46eb-9e37-89d158a6e143	6b372c3a-e089-42c5-ae16-422fbcb70cbb.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-G4-6323	TCGA-G4-6323-01A	Primary Tumor
ec23c581-bfb1-4949-be1e-c4595d668dfc	e729d455-774b-43ef-90ed-c44e9916e4a5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A01X	TCGA-AA-A01X-01A	Primary Tumor
41b6bf18-541e-4eb1-a7ce-1e49a69f4622	e2e057ea-09e1-4149-92ca-adf8deec5c13.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CM-6164	TCGA-CM-6164-01A	Primary Tumor
b6f9f2ce-8a35-481d-9b3d-641a764330bd	80b4c1a4-cd7e-4dee-85bc-3b7a8810f90c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-A6-6780	TCGA-A6-6780-01A	Primary Tumor
0374b315-366c-4c12-be34-22a98c690b4e	2ead2cf0-a083-428f-bcda-66f5a0d9cae9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AZ-4614	TCGA-AZ-4614-01A	Primary Tumor
6ed71314-fd4a-4ab9-bc47-67809c108806	9534d4e1-350c-4518-be33-d8a5291511e3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3811	TCGA-AA-3811-01A	Primary Tumor
64e24bfe-a5bb-4421-b44f-e6b647cfb7ca	0319090e-a42a-4cc2-94e3-9e2b6c458f48.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3561	TCGA-AA-3561-01A	Primary Tumor
6ba0c10e-69cb-4ac5-a893-49aa897c5adb	96b411ef-2cdd-4613-8a9a-a6cbab80bf74.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A01R	TCGA-AA-A01R-01A	Primary Tumor
eef8c213-941b-41eb-9d80-dc8056f83454	6e847c45-a3eb-48f8-b08d-60565cbde582.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AZ-6606	TCGA-AZ-6606-01A	Primary Tumor
3add9af0-35d9-4453-b27b-d585e8d201c8	6c14c1b9-df91-4b53-8fb0-2a22a23724d5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-G4-6294	TCGA-G4-6294-01A	Primary Tumor
b6bc78ae-0983-463e-938f-dec4c6fb737c	0c932497-f090-45ec-a28a-3ea91bd759ef.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3950	TCGA-AA-3950-01A	Primary Tumor
a55457bb-fbbf-4e3e-8882-cb4eff23f22c	427462eb-756b-4107-8cf5-eac33748054c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CM-6675	TCGA-CM-6675-01A	Primary Tumor
066fb7c0-4290-4f51-8c88-e15d542ddf53	f7255d89-1d76-4c50-9d65-dedab75b022e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3977	TCGA-AA-3977-01A	Primary Tumor
56393843-e0c8-457b-859d-7143855cefd9	5be076c9-7bca-44a8-a6be-0f6476cb0bf2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CK-4951	TCGA-CK-4951-01A	Primary Tumor
8152f655-5268-4c47-8c19-ffbdca13da01	42c6ab46-2591-48e7-a81b-44399723852d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-T9-A92H	TCGA-T9-A92H-01A	Primary Tumor
6358034c-2051-4086-ba8a-e261e605cf00	1043fb21-8618-4436-a12d-1563d9e65037.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AY-A69D	TCGA-AY-A69D-01A	Primary Tumor
6343ac56-665d-4574-93a0-a805cb7de22d	3ebae3e0-b446-4c0f-8bd9-6d7c894a7924.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A02F	TCGA-AA-A02F-01A	Primary Tumor
67144116-f987-4a46-b7df-969742b2f761	219c883a-a482-406e-bf63-c296ff3411b0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-A6-6138	TCGA-A6-6138-01A	Primary Tumor
c039595b-1c11-4eaf-92f2-2a9892446e1f	0898360f-2c2e-4d78-884f-4df135fb0b1e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CM-5862	TCGA-CM-5862-01A	Primary Tumor
f3eb430f-ebe5-4e9f-9b5e-b8c6a46bb835	21847061-2f16-42b2-b636-0b7e4b6cbe2a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-F4-6570	TCGA-F4-6570-01A	Primary Tumor
e5e1312e-808f-4ce9-a63c-01c9ecc48291	62546a48-6ae1-4154-9549-941aab22e1c6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A00O	TCGA-AA-A00O-01A	Primary Tumor
c62a46cf-96e1-4f36-a149-c0c649fdea2a	a3abcb97-95ba-49d8-aeba-0b30dec482d7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-READ	TCGA-AG-4015	TCGA-AG-4015-01A	Primary Tumor
5bb22f1c-3fc7-45a9-93fb-1537159a73e8	30a30e27-3766-4081-a98c-f2b54dfb6f87.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-READ	TCGA-AG-3742	TCGA-AG-3742-01A	Primary Tumor
b7d70694-4e56-49c9-95af-994ae128d8d8	846af5da-d331-48b4-b1f0-df3fe1b88bfb.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-READ	TCGA-AG-3582	TCGA-AG-3582-01A	Primary Tumor
e69ed2a5-74ea-4e3c-8c09-422440fb7eb3	f5f867d1-29a3-4f6e-99db-2205c7f9d775.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-READ	TCGA-AG-4007	TCGA-AG-4007-01A	Primary Tumor
f14dec25-da54-420a-bf17-ea94d87c81db	57668f7f-9b34-4234-aa14-92e2b9dc6a94.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CK-5916	TCGA-CK-5916-01A	Primary Tumor
73395eb0-bc32-44a0-aa8d-cc69a11746ca	9bdc38ab-0bb7-45cc-812c-bf03d8b933c6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-D5-5539	TCGA-D5-5539-01A	Primary Tumor
ff6e0af2-8259-4333-a518-7a4fb7a91541	28a9df9a-7dcc-45d6-8652-c533af9b04f2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-A6-2678	TCGA-A6-2678-01A	Primary Tumor
05497d79-3572-4ef8-9830-7b9c4d51fda9	78345b62-1975-48fc-8a35-ba5f38fcd85c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AD-6548	TCGA-AD-6548-01A	Primary Tumor
1003f42b-00e1-4874-bc19-41ed655fc447	22a4c449-3234-436e-9523-5fa0bddc08b0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-G4-6588	TCGA-G4-6588-01A	Primary Tumor
276ab923-c4d8-45b2-bdd9-6b7356bf3ead	295bf2af-8a10-43b5-a992-9b7553032b15.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-DM-A28E	TCGA-DM-A28E-01A	Primary Tumor
f01654e3-8a74-4d6a-a5be-897a18a6d0f1	51f88560-0aad-492e-a005-11dad9944bb8.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3812	TCGA-AA-3812-01A	Primary Tumor
65b6ba6b-e072-4852-adbd-e1241f56aadf	d4ceb3cb-77c4-4e6b-b773-d4296087aff0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A00Q	TCGA-AA-A00Q-01A	Primary Tumor
07f6169a-e254-40c7-9065-e64384d2e5e3	fa203a01-be24-49c9-bfcc-ea2d7094dbc4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-A6-6652	TCGA-A6-6652-01A	Primary Tumor
52c43b4d-360a-40c5-a0f8-158c0853d724	fd8a7dc0-6189-49e3-a8b4-a27a0de400b3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-F4-6856	TCGA-F4-6856-01A	Primary Tumor
237cb35e-47e5-4838-9373-d38ad3e555f9	4a7c2e27-b308-4782-bdb9-3a5eb205dbfd.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-F4-6806	TCGA-F4-6806-01A	Primary Tumor
0b9d04c7-0d7b-4057-a06b-cea0dbf6e304	0e165348-ec8d-4cb9-bb7d-e91dd75f5174.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CM-4744	TCGA-CM-4744-01A	Primary Tumor
e29d83d5-9c73-4e72-866b-19a92b990f86	e6327c47-5b2a-4444-9d43-84ee1b0f8b01.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3866	TCGA-AA-3866-01A	Primary Tumor
911840cb-2a7b-4a50-bfc8-d0dc658a913c	024f41f8-0709-4189-9bba-5b0daf0c62b0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3858	TCGA-AA-3858-01A	Primary Tumor
87c181d9-c333-4b4d-9719-d71dfcaaaa27	25d92134-143c-4d00-99dd-32c539f9b54b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3947	TCGA-AA-3947-01A	Primary Tumor
2c683ef5-bd28-4d69-93d8-9ac8304d8c97	dcf496dd-a7af-4387-a5dd-770f137746d7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3534	TCGA-AA-3534-01A	Primary Tumor
5b9505e4-81a0-409a-a9db-7eba1569c4ce	e2f72b90-e66f-460c-931a-e610b081b688.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-D5-6529	TCGA-D5-6529-01A	Primary Tumor
120442db-44e9-4997-b971-83f6de8fdc53	257600d7-e6ad-4720-8499-361c0e0eec88.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A02O	TCGA-AA-A02O-01A	Primary Tumor
de81a85a-7e07-407d-8655-a82d97307b20	de287072-5483-4d63-8a08-40a2c46d629e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AD-6965	TCGA-AD-6965-01A	Primary Tumor
66b2447c-4e25-41ff-ad0f-3558507cc1e4	47c43ddf-dbe2-47d8-98b2-de65f9cb2876.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A01T	TCGA-AA-A01T-01A	Primary Tumor
a07502f6-15e0-4d9e-9ffa-fae37cd9cb2d	25ecf602-0cba-4343-962b-002ac30ad513.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-G4-6314	TCGA-G4-6314-01A	Primary Tumor
f0d73082-a319-4b95-ae6f-d90a2a31e86a	658e7fe1-53d4-4afb-8af1-0523b381bfe0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3560	TCGA-AA-3560-01A	Primary Tumor
bb814208-551b-411c-8c33-ef17136010d4	491c1bd0-5c1e-43ce-8f40-129321f878c0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-3L-AA1B	TCGA-3L-AA1B-01A	Primary Tumor
a773095e-fec2-4e4b-acb9-624828beb688	7c705637-fa14-4872-8395-8d3b69758de2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CK-4948	TCGA-CK-4948-01B	Primary Tumor
b10783e0-5594-4ae2-a416-f752b35386d1	7a2c54c5-aa5a-4667-8d39-60857add5227.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-G4-6310	TCGA-G4-6310-01A	Primary Tumor
a3e02f8d-bbc6-4bdb-96a0-a7eef60c3a33	14217625-8c5c-4205-a3e0-e29064b6609a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AD-6963	TCGA-AD-6963-01A	Primary Tumor
c13b2abf-f4b6-4e6c-9c05-bfb612b50422	6c83ad0a-746b-4d46-8a6d-eadd210cf29f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3532	TCGA-AA-3532-01A	Primary Tumor
4e82e7bd-a27f-40ce-b22f-18b709b539ee	6ff2a0cb-8889-496c-878b-2229be38512b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-A6-A566	TCGA-A6-A566-01A	Primary Tumor
0a0c2d49-a1be-4425-a9c5-a2008b335ba5	40c624fb-3a4b-4df9-8c8f-131dea2a7961.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AZ-4681	TCGA-AZ-4681-01A	Primary Tumor
6fc3ddd9-4a03-4228-a033-fe431d397401	39b40e33-84c7-496a-97ae-7111fd37f529.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-A6-A565	TCGA-A6-A565-01A	Primary Tumor
ef3b7ced-e1d2-4fb3-9ae5-9a16254b967a	dba74ad8-a65f-41c1-9af3-1f9278f01809.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3833	TCGA-AA-3833-01A	Primary Tumor
bf5d4223-fe91-4269-bc23-a9212d45142c	5545dc13-3b4f-4052-97f7-7eb20d74fa79.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A02J	TCGA-AA-A02J-01A	Primary Tumor
8599fb49-bd17-40fa-a15e-0480e33dd1e9	c2dee0b1-fb45-47b1-a50e-6f7f78822e4e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CM-6172	TCGA-CM-6172-01A	Primary Tumor
a7aedd55-ed08-4bfd-ac48-c364aba8ed97	74383ed6-a7bf-44fe-a1a7-b4411405b51e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3495	TCGA-AA-3495-01A	Primary Tumor
0a826349-01b7-481e-bb83-b12860aa7981	f8ffea0d-1b35-40d8-89b6-16c28681815e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CK-6748	TCGA-CK-6748-01A	Primary Tumor
0ee82308-d3ac-4129-a6a4-c653258e5cec	cd6378b2-9bdf-4b76-b714-d7f6c1ed0fdf.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3842	TCGA-AA-3842-01A	Primary Tumor
7b7101e0-59d0-4155-aa14-5eba5c49ad2c	6ac924af-6487-4573-9a8e-0c9d4f082fce.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A022	TCGA-AA-A022-01A	Primary Tumor
14030926-2f2f-4761-b014-a4d218280495	0a0583f9-0dc0-4e4f-8c88-198b9ca08a30.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3655	TCGA-AA-3655-01A	Primary Tumor
4a303873-1056-4fe1-b652-fcd24a4376d0	27357a6a-aa7f-411d-a86c-0ae2fabe2b5a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3544	TCGA-AA-3544-01A	Primary Tumor
7b601a11-b938-43c1-93e3-1b51c6688c12	99be265c-c402-499a-bd94-7a52fb274252.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-DM-A288	TCGA-DM-A288-01A	Primary Tumor
78a2a4ba-ea73-416c-b7a6-c71e3da3dee1	8e9d08c6-2f4a-4c96-9420-e13d29a99503.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AZ-4308	TCGA-AZ-4308-01A	Primary Tumor
a8bd5f64-8465-4976-a4c8-f5af2610f9c6	d9fdb6c5-99bb-447f-9d42-773b9210cd94.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3860	TCGA-AA-3860-01A	Primary Tumor
ca550c3d-6a70-4ca4-a0a6-a7d7f8d82919	82f5efc2-20d7-48d4-9913-16fa70b2ee57.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-NH-A50V	TCGA-NH-A50V-01A	Primary Tumor
1fe30691-5067-4373-bbfb-f4fd6296fc86	58c3d123-aa9c-4380-a8a2-f06fe7e89822.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3538	TCGA-AA-3538-01A	Primary Tumor
fa3dc246-ca5d-4f84-a59e-c0ef22c6d107	3cd62167-7962-44ea-8923-6e9c7fc97807.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CA-6719	TCGA-CA-6719-01A	Primary Tumor
bfc2c9ad-6034-4177-95fe-242f469e54ba	c935315d-edc7-4fbe-ae8d-02696979e24d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-A6-4105	TCGA-A6-4105-01A	Primary Tumor
7c3040c9-cd9a-42a3-9181-7da7a1ce04de	e4454241-4af1-4393-9e81-f262c538cc43.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-A6-2672	TCGA-A6-2672-01B	Primary Tumor
4828339c-97d3-43ec-bdfa-0b9af725d0a2	5f378f63-58b7-4674-bc74-0937e1157517.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-G4-6317	TCGA-G4-6317-01A	Primary Tumor
337f120a-b3e5-4a7b-9b80-cf0038bf49a6	53107c0f-b8e9-41b6-adde-ab989a2355b6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-DM-A1DB	TCGA-DM-A1DB-01A	Primary Tumor
e8e9c909-a383-48a4-9197-f5a3cabfbd66	53784ced-bb20-41a3-a2ca-d63becf5475f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AY-A54L	TCGA-AY-A54L-01A	Primary Tumor
49f41df6-b2a3-44c1-ad25-b1be0f06989b	c3e0e184-5347-4c6b-8262-fc395e497560.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CK-5914	TCGA-CK-5914-01A	Primary Tumor
0241ba74-2b8a-4690-85d3-dc3702dc38f2	d1628077-28e5-490b-bbac-7acd7caf600e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-G4-6306	TCGA-G4-6306-01A	Primary Tumor
d62fbb69-681b-49c7-bf30-81a5b62d1fef	659eae36-9fb1-4a3d-80a8-edac2509f158.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-A6-A56B	TCGA-A6-A56B-01A	Primary Tumor
79a30260-4292-4423-933f-04ae815fd4b4	078e5bfc-5f82-448f-9046-4a2522b28973.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3972	TCGA-AA-3972-01A	Primary Tumor
4fe5db86-b0ef-4e73-9916-478425f63f6f	b8b0bbed-47c5-4f2a-ad99-e47967a65782.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CM-5864	TCGA-CM-5864-01A	Primary Tumor
9d77a420-96a4-4f1d-b82b-353a395fca6e	50e26729-4693-4362-9b4f-b1aac897302b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-G4-6298	TCGA-G4-6298-01A	Primary Tumor
7b3d691f-25f3-4f9b-806c-ed552de3d955	97a91378-776f-42e0-a085-7f4c28209649.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3509	TCGA-AA-3509-01A	Primary Tumor
a43f374b-5896-4b78-a5b5-d644324b68d2	be5ec646-cda1-4c21-8243-2c9089e37bb6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-DM-A1D0	TCGA-DM-A1D0-01A	Primary Tumor
ad191f8a-3690-4623-b4c0-cd418b0fe1f2	b7ca7b22-c3d1-4202-b98f-9fc56cf23b1a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CM-6170	TCGA-CM-6170-01A	Primary Tumor
084f6441-86f4-4188-9e7c-65adf7045dfe	82914064-b00f-401a-9e6d-2bc9546202f1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-G4-6315	TCGA-G4-6315-01A	Primary Tumor
59c59a3f-905b-4611-92d3-e5ad59b92738	bb95f367-6a65-476a-854e-94e2bc6676a6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3710	TCGA-AA-3710-01A	Primary Tumor
d76cc45a-c90c-4b42-9819-5823bbd22e60	1c0ee758-bc5a-4ca0-a286-5b352f8d9b8b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3678	TCGA-AA-3678-01A	Primary Tumor
b5982b8f-71e1-4660-97e6-1d26df9dbf3a	a2f8ed97-7b8d-4bc3-8822-e389ced8ec49.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3556	TCGA-AA-3556-01A	Primary Tumor
ab8751f0-58f4-4775-9ff2-521ca4f79a44	a9228dd6-a736-4e04-8db4-ef356614e614.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-D5-6533	TCGA-D5-6533-01A	Primary Tumor
55722956-0217-4a87-bfb8-be1819d0b348	de0fd49f-602e-436b-a945-d30566f46be9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3522	TCGA-AA-3522-01A	Primary Tumor
94e765de-e391-4f18-a06c-a131818e98a3	15e81180-df14-4d8d-88b9-1bed3e00af5b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-CM-6678	TCGA-CM-6678-01A	Primary Tumor
d64987f5-c5d1-4ae5-b268-1388f933c273	6a4f3e9f-7294-4743-9037-051fa4fa8d1e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-F4-6703	TCGA-F4-6703-01A	Primary Tumor
54b889ee-5efe-4a3c-88fc-2da2b2efb3f7	2db1726f-0fb1-4f8f-aa33-b4930ffa3b23.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-F4-6463	TCGA-F4-6463-01A	Primary Tumor
8e1b160a-dd4a-4b08-8800-4d8714446fb6	648f4db0-e5b4-40d6-8d58-4cc55be3cbe1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AY-6386	TCGA-AY-6386-01A	Primary Tumor
f4c198f5-a5bf-4942-9ce1-b5d88216bbb7	3725b24d-9481-4737-bcd7-7c60c2e747e9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3814	TCGA-AA-3814-01A	Primary Tumor
06d39b03-3fbb-4988-b356-8ea3afeb238f	54f1f5bc-95eb-46be-b4e8-bfd48cb5a912.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-D5-5540	TCGA-D5-5540-01A	Primary Tumor
b5f9371e-6c46-44c7-ab20-374618d4022f	27af7a86-9c4a-4bb7-aeb6-6fee63a964c7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-3696	TCGA-AA-3696-01A	Primary Tumor
0aa6d427-affb-4073-9fdf-bd31ae9f776b	f63a00c0-9fa2-463d-b10d-5b6e8a73d94f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AA-A029	TCGA-AA-A029-01A	Primary Tumor
4ec3ace8-7056-40cc-bd94-6e20f245478b	f01cf7b4-b78e-4f5e-8bb6-57478110c912.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-AY-6197	TCGA-AY-6197-01A	Primary Tumor
983e13ce-116b-4af0-8a2e-b947a76c30f4	eae01809-211a-4b69-a9cd-cdba4307c529.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-D5-6922	TCGA-D5-6922-01A	Primary Tumor
4e86ba9b-33ab-4239-a76a-1e16a9e8390f	756d37c2-4608-4625-ba84-4aece044e2ac.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-COAD	TCGA-D5-6929	TCGA-D5-6929-01A	Primary Tumor
